energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,uri,track_album_name,playlist_name,track_id,track_name,release_date,instrumentalness,track_album_id,mode,key,duration_ms,acousticness,id,playlist_subgenre,type,playlist_id
0.45,156.02,0.55,pop,-9.55,0.51,0.51,LATIN MAFIA,4,0.085,73,spotify:track:4Z6pPinNzkGtbgAlE88263,TODOS LOS DÍAS TODO EL DÍA,Viva Latino,4Z6pPinNzkGtbgAlE88263,Siento que merezco más,10/24/2024,0.0032,0DMDbZtZT028siJ0GEdLrQ,1,7,166159,0.262,4Z6pPinNzkGtbgAlE88263,Modern,audio_features,37i9dQZF1DX10zKzsJ2jva
0.76,148.85,0.67,pop,-6.30,0.35,0.73,"Tito Double P, Grupo Frontera",4,0.116,85,spotify:track:2lAUq68F2bt7Kc218n9FPp,INCÓMODO,Viva Latino,2lAUq68F2bt7Kc218n9FPp,AY MAMÁ,8/22/2024,0.0000,27GWSFRITD8JJcSGMgEfTN,0,4,163115,0.366,2lAUq68F2bt7Kc218n9FPp,Modern,audio_features,37i9dQZF1DX10zKzsJ2jva
0.16,184.78,0.46,pop,-11.63,0.14,0.48,"Yami Safdie, Lasso",3,0.043,79,spotify:track:0EhmTBq33eARyOz3SIi4P2,En Otra Vida,Viva Latino,0EhmTBq33eARyOz3SIi4P2,En Otra Vida,10/10/2024,0.0000,2YB2eziTKgn9bnRz7prmoP,1,0,153609,0.929,0EhmTBq33eARyOz3SIi4P2,Modern,audio_features,37i9dQZF1DX10zKzsJ2jva
0.83,140.00,0.78,pop,-4.62,0.09,0.92,"Clave Especial, Luis R Conriquez",3,0.029,81,spotify:track:2ss1LK5Kfnjo5EUaCbsgZM,No Son Doritos,Viva Latino,2ss1LK5Kfnjo5EUaCbsgZM,No Son Doritos,8/23/2024,0.0002,22jEQPO95IC1zSs5dJx2qc,0,3,160714,0.539,2ss1LK5Kfnjo5EUaCbsgZM,Modern,audio_features,37i9dQZF1DX10zKzsJ2jva
0.68,100.04,0.75,pop,-3.83,0.11,0.62,Beéle,4,0.095,79,spotify:track:60u6hcpH5Qm1M3xESdNBrB,Frente al Mar,Viva Latino,60u6hcpH5Qm1M3xESdNBrB,Frente al Mar,9/26/2024,0.0000,0Wf0E2diHQJRdkPR12BcXs,1,10,165178,0.168,60u6hcpH5Qm1M3xESdNBrB,Modern,audio_features,37i9dQZF1DX10zKzsJ2jva
0.58,200.00,0.73,pop,-4.15,0.11,0.88,"W Sound, Blessd, Ovy On The Drums",4,0.295,82,spotify:track:13BDiikG6y5o5cQTK0HpW6,Soltera (W Sound 01),Viva Latino,13BDiikG6y5o5cQTK0HpW6,Soltera - W Sound 01,8/6/2024,0.0002,5UQC6N5rRND3GZKzysRdA4,1,1,142022,0.155,13BDiikG6y5o5cQTK0HpW6,Modern,audio_features,37i9dQZF1DX10zKzsJ2jva
0.51,109.94,0.75,pop,-9.12,0.22,0.93,"Tito Double P, Peso Pluma",3,0.087,88,spotify:track:5lKFO0PrOC9jmOlPEdjHsL,INCÓMODO,Viva Latino,5lKFO0PrOC9jmOlPEdjHsL,DOS DÍAS,8/22/2024,0.0000,27GWSFRITD8JJcSGMgEfTN,1,1,154620,0.783,5lKFO0PrOC9jmOlPEdjHsL,Modern,audio_features,37i9dQZF1DX10zKzsJ2jva
0.82,125.00,0.75,pop,-4.35,0.28,0.79,"Calle 24, Chuyin",3,0.035,77,spotify:track:44zZM2dn9AcOUt5XKUMNJ3,NO PIERDO LA VIDA,Viva Latino,44zZM2dn9AcOUt5XKUMNJ3,NO PIERDO LA VIDA,9/6/2024,0.0000,7DueGhsMj4VYSbe1jgQ4H2,0,7,168547,0.184,44zZM2dn9AcOUt5XKUMNJ3,Modern,audio_features,37i9dQZF1DX10zKzsJ2jva
0.79,165.07,0.81,pop,-3.83,0.07,0.90,"Alemán, Gera MX",4,0.125,68,spotify:track:2TV1EuYnG5XqEyQSd1EB9X,Como Pacman,Viva Latino,2TV1EuYnG5XqEyQSd1EB9X,Como Pacman,10/31/2024,0.0011,3xCmWwmcrk7U0PiS7iG9Ny,1,8,148152,0.126,2TV1EuYnG5XqEyQSd1EB9X,Modern,audio_features,37i9dQZF1DX10zKzsJ2jva
0.36,169.65,0.53,pop,-6.61,0.14,0.66,Julión Álvarez y su Norteño Banda,3,0.057,85,spotify:track:0BiDnJFB3TlRB6aji7jUz3,Atento Aviso ... Rey Sin Reina,Viva Latino,0BiDnJFB3TlRB6aji7jUz3,Rey Sin Reina,9/5/2024,0.0000,38uizvY4xqOiAq750FDmW2,1,3,150523,0.290,0BiDnJFB3TlRB6aji7jUz3,Modern,audio_features,37i9dQZF1DX10zKzsJ2jva
0.81,123.01,0.76,pop,-4.95,0.06,0.59,"Belinda, Kenia OS",4,0.053,73,spotify:track:23W44WWCP8SibyP292TWo5,JACKPOT,Viva Latino,23W44WWCP8SibyP292TWo5,JACKPOT,10/24/2024,0.0000,2jwthspFSdYQk8m64Qmk4N,1,2,193521,0.001,23W44WWCP8SibyP292TWo5,Modern,audio_features,37i9dQZF1DX10zKzsJ2jva
0.87,128.92,0.82,pop,-4.27,0.25,0.94,Emilia,4,0.044,77,spotify:track:7yrTny7FLWLbfIzsxoicWj,noviogangsta <3,Viva Latino,7yrTny7FLWLbfIzsxoicWj,noviogangsta <3,10/12/2024,0.0000,0qLXwwUPYR7o3ZcVQFdKlQ,0,11,157209,0.250,7yrTny7FLWLbfIzsxoicWj,Modern,audio_features,37i9dQZF1DX10zKzsJ2jva
0.90,90.62,0.66,pop,-5.31,0.19,0.79,"Don Omar, Tego Calderón",4,0.251,68,spotify:track:4BxzNZpcm1j3JczZzGNe2k,The Fast And The Furious: Tokyo Drift (Original Motion Picture Soundtrack),Latino Hip-Hop,4BxzNZpcm1j3JczZzGNe2k,Bandoleros,6/20/2006,0.0000,4SJhZBuuLYlwUJGxWf8Pj0,0,5,305280,0.318,4BxzNZpcm1j3JczZzGNe2k,Hip-Hop,audio_features,0WHSUDr9DMD89LvRgj8kyK
0.59,161.99,0.86,pop,-8.77,0.09,0.58,Alemán,4,0.499,69,spotify:track:78M7CiqTpJYoPQKkwjM48Z,Eclipse,Latino Hip-Hop,78M7CiqTpJYoPQKkwjM48Z,Rucón,5/16/2018,0.0000,58bkzXIuIabVia7LjAOpT3,1,1,168560,0.020,78M7CiqTpJYoPQKkwjM48Z,Hip-Hop,audio_features,0WHSUDr9DMD89LvRgj8kyK
0.63,81.01,0.72,pop,-5.55,0.11,0.51,"Tanishk Bagchi, Jubin Nautiyal, Asees Kaur",4,0.041,70,spotify:track:2rOnSn2piaqLAlYjtfUBlY,"Raataan Lambiyan (From ""Shershaah"")",Bollywood Butter,2rOnSn2piaqLAlYjtfUBlY,"Raataan Lambiyan (From ""Shershaah"")",7/30/2021,0.0000,2DKSZvMj7Da6rzNVPMgREj,1,10,230292,0.615,2rOnSn2piaqLAlYjtfUBlY,Bollywood,audio_features,2KA1ER81lhJ7VWNEs3dkpZ
0.57,82.94,0.60,pop,-5.84,0.10,0.24,"Jasleen Royal, B Praak, Romy, Anvita Dutt",4,0.050,68,spotify:track:72zHuDxFQTjbL51qJQSA7j,"Ranjha (From ""Shershaah"")",Bollywood Butter,72zHuDxFQTjbL51qJQSA7j,"Ranjha (From ""Shershaah"")",8/5/2021,0.0000,0Z1zYMwJRpvq0d9rdqTOYo,1,1,228855,0.478,72zHuDxFQTjbL51qJQSA7j,Bollywood,audio_features,2KA1ER81lhJ7VWNEs3dkpZ
0.47,135.88,0.48,pop,-7.64,0.15,0.32,"Pritam, Arijit Singh",4,0.034,73,spotify:track:1smFN2CLqGROu0J0UyvDfL,Love Aaj Kal (Original Motion Picture Soundtrack),Bollywood Butter,1smFN2CLqGROu0J0UyvDfL,Shayad,2/14/2020,0.0000,6IXfWhC7omotM4lt0ROmEr,1,8,247941,0.784,1smFN2CLqGROu0J0UyvDfL,Bollywood,audio_features,2KA1ER81lhJ7VWNEs3dkpZ
0.52,122.93,0.56,pop,-8.74,0.17,0.42,"Alka Yagnik, Arijit Singh",4,0.033,70,spotify:track:3hkC9EHFZNQPXrtl8WPHnX,Tamasha,Bollywood Butter,3hkC9EHFZNQPXrtl8WPHnX,Agar Tum Saath Ho,10/16/2015,0.0003,2CUXo26JAWIbQx0EVMnjpA,1,3,341055,0.557,3hkC9EHFZNQPXrtl8WPHnX,Bollywood,audio_features,2KA1ER81lhJ7VWNEs3dkpZ
0.48,124.91,0.53,pop,-9.02,0.14,0.29,"Pritam, Arijit Singh",4,0.041,71,spotify:track:5O932cZmzOZGOGZz9RHx20,Chhichhore,Bollywood Butter,5O932cZmzOZGOGZz9RHx20,Khairiyat,8/31/2019,0.0000,2Svje8vKEM4VCKxoRyAvA4,0,0,280282,0.697,5O932cZmzOZGOGZz9RHx20,Bollywood,audio_features,2KA1ER81lhJ7VWNEs3dkpZ
0.87,140.27,0.53,pop,-5.82,0.09,0.25,Arctic Monkeys,4,0.057,84,spotify:track:0BxE4FqsDD1Ot4YuBXwAPp,Favourite Worst Nightmare,Indie Rock Roadtrip,0BxE4FqsDD1Ot4YuBXwAPp,505,4/22/2007,0.0001,1XkGORuUX2QGOEIL4EbJKm,1,0,253587,0.003,0BxE4FqsDD1Ot4YuBXwAPp,Indie,audio_features,5pMia1lBFZyj4VVa0wzrNV
0.90,132.01,0.56,pop,-4.46,0.30,0.79,Yeah Yeah Yeahs,4,0.030,68,spotify:track:2WRFD9WczJ975X2K1Y9YVs,It's Blitz!,Indie Rock Roadtrip,2WRFD9WczJ975X2K1Y9YVs,Heads Will Roll,1/1/2009,0.0939,6w21zEx5okRPCYJejLVRdR,0,8,221000,0.000,2WRFD9WczJ975X2K1Y9YVs,Indie,audio_features,5pMia1lBFZyj4VVa0wzrNV
0.59,109.94,0.78,pop,-9.52,0.08,0.52,"Daft Punk, Julian Casablancas",4,0.027,74,spotify:track:2cGxRwrMyEAp8dEbuZaVv6,Random Access Memories,Indie Rock Roadtrip,2cGxRwrMyEAp8dEbuZaVv6,Instant Crush (feat. Julian Casablancas),5/20/2013,0.6190,4m2880jivSbbyEGAKfITCa,0,10,337560,0.042,2cGxRwrMyEAp8dEbuZaVv6,Indie,audio_features,5pMia1lBFZyj4VVa0wzrNV
0.96,105.11,0.61,pop,-3.40,0.14,0.60,Jet,4,0.081,72,spotify:track:305WCRhhS10XUcH6AEwZk6,Get Born,Indie Rock Roadtrip,305WCRhhS10XUcH6AEwZk6,Are You Gonna Be My Girl,6/25/1905,0.0003,6NrLpQCPYrNS3kVWxDgIlg,1,2,213800,0.001,305WCRhhS10XUcH6AEwZk6,Indie,audio_features,5pMia1lBFZyj4VVa0wzrNV
0.94,100.99,0.44,pop,-3.25,0.30,0.42,MGMT,3,0.045,73,spotify:track:4iG2gAwKXsOcijVaVXzRPW,Oracular Spectacular,Indie Rock Roadtrip,4iG2gAwKXsOcijVaVXzRPW,Time to Pretend,12/14/2007,0.0777,6mm1Skz3JE6AXneya9Nyiv,1,2,261000,0.000,4iG2gAwKXsOcijVaVXzRPW,Indie,audio_features,5pMia1lBFZyj4VVa0wzrNV
0.80,79.03,0.80,pop,-5.12,0.07,0.75,Portugal. The Man,4,0.050,81,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,Woodstock,Feel Good Indie Rock,6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,6/16/2017,0.0001,4VzzEviJGYUtAeSsJlI9QB,0,1,163253,0.042,6QgjcU0zLnzq5OrUoSZ3OK,Feel-Good,audio_features,37i9dQZF1DX2sUQwD7tbmL
0.51,119.95,0.58,pop,-6.23,0.34,0.59,Dominic Fike,4,0.028,80,spotify:track:6WTFHKrnZpwEBLRS10Ylqs,14 minutes,Feel Good Indie Rock,6WTFHKrnZpwEBLRS10Ylqs,misses,5/3/2024,0.7340,2qwv7hNjSGfLarHY2adeq9,1,2,74379,0.130,6WTFHKrnZpwEBLRS10Ylqs,Feel-Good,audio_features,37i9dQZF1DX2sUQwD7tbmL
0.62,117.04,0.74,pop,-5.51,0.04,0.93,Hozier,4,0.041,79,spotify:track:3HMY0r2BAdpasXMY8rseR0,Unheard,Feel Good Indie Rock,3HMY0r2BAdpasXMY8rseR0,Too Sweet,3/22/2024,0.0008,6rjpYHZwFktbc0RCiTfEG6,1,10,251424,0.030,3HMY0r2BAdpasXMY8rseR0,Feel-Good,audio_features,37i9dQZF1DX2sUQwD7tbmL
0.64,103.84,0.63,pop,-8.12,0.78,0.47,juju<3,4,0.025,78,spotify:track:43MifzVnh8W3jJN0xqU9jR,Wasted Summers,Feel Good Indie Rock,43MifzVnh8W3jJN0xqU9jR,Wasted Summers,7/12/2023,0.0083,5SrN0SPOdmdCBe0dyDcpsY,1,0,130385,0.106,43MifzVnh8W3jJN0xqU9jR,Feel-Good,audio_features,37i9dQZF1DX2sUQwD7tbmL
0.59,120.51,0.57,pop,-5.86,0.22,0.43,d4vd,4,0.088,78,spotify:track:3SAga35lAPYdjj3qyfEsCF,Feel It (From The Original Series “Invincible”),Feel Good Indie Rock,3SAga35lAPYdjj3qyfEsCF,Feel It - From The Original Series “Invincible”,3/28/2024,0.0000,0GHlPN101r1WcuQCwINbI2,1,8,157974,0.029,3SAga35lAPYdjj3qyfEsCF,Feel-Good,audio_features,37i9dQZF1DX2sUQwD7tbmL
0.75,164.96,0.59,pop,-5.67,0.31,0.65,The Strokes,4,0.048,77,spotify:track:5ruzrDWcT0vuJIOMW7gMnW,The New Abnormal,Feel Good Indie Rock,5ruzrDWcT0vuJIOMW7gMnW,The Adults Are Talking,4/10/2020,0.1060,2xkZV2Hl1Omi8rk2D7t5lN,1,5,309053,0.011,5ruzrDWcT0vuJIOMW7gMnW,Feel-Good,audio_features,37i9dQZF1DX2sUQwD7tbmL
0.52,151.89,0.82,pop,-6.59,0.10,0.88,Dominic Fike,4,0.090,77,spotify:track:0uI7yAKUf52Cn7y3sYyjiX,"Don't Forget About Me, Demos",Feel Good Indie Rock,0uI7yAKUf52Cn7y3sYyjiX,3 Nights,10/16/2018,0.0000,05jbNkYoEQdjVDHEHtg1gY,0,7,177667,0.223,0uI7yAKUf52Cn7y3sYyjiX,Feel-Good,audio_features,37i9dQZF1DX2sUQwD7tbmL
0.85,103.91,0.61,pop,-5.90,0.08,0.75,The Smiths,4,0.044,77,spotify:track:1FvDJ9KGxcqwv1utyPL3JZ,The Smiths,Feel Good Indie Rock,1FvDJ9KGxcqwv1utyPL3JZ,This Charming Man - 2011 Remaster,2/20/1984,0.0000,6cI1XoZsOhkyrCwtuI70CN,1,11,162920,0.005,1FvDJ9KGxcqwv1utyPL3JZ,Feel-Good,audio_features,37i9dQZF1DX2sUQwD7tbmL
0.92,168.02,0.60,pop,-4.97,0.17,0.61,Royel Otis,4,0.062,76,spotify:track:2B664ulJSVBd6B8SAY3Wux,Oysters In My Pocket,Feel Good Indie Rock,2B664ulJSVBd6B8SAY3Wux,Oysters In My Pocket,3/10/2022,0.7990,2tQ8dsmr0EpIJ5FFyUMQES,0,6,162339,0.021,2B664ulJSVBd6B8SAY3Wux,Feel-Good,audio_features,37i9dQZF1DX2sUQwD7tbmL
0.83,112.06,0.65,pop,-5.38,0.12,0.79,Arctic Monkeys,4,0.028,76,spotify:track:2x8evxqUlF0eRabbW2JBJd,Favourite Worst Nightmare,Feel Good Indie Rock,2x8evxqUlF0eRabbW2JBJd,Fluorescent Adolescent,4/22/2007,0.0001,1XkGORuUX2QGOEIL4EbJKm,0,1,183893,0.001,2x8evxqUlF0eRabbW2JBJd,Feel-Good,audio_features,37i9dQZF1DX2sUQwD7tbmL
0.90,113.97,0.62,pop,-5.40,0.09,0.74,New Radicals,4,0.030,74,spotify:track:1Cwsd5xI8CajJz795oy4XF,Maybe You've Been Brainwashed Too,Feel Good Indie Rock,1Cwsd5xI8CajJz795oy4XF,You Get What You Give,1/1/1998,0.0000,13btXEnBerpA1UjIVtsMAR,1,2,300773,0.170,1Cwsd5xI8CajJz795oy4XF,Feel-Good,audio_features,37i9dQZF1DX2sUQwD7tbmL
0.51,119.87,0.90,pop,-7.97,0.09,0.73,Rex Orange County,4,0.062,74,spotify:track:1gH1h30wkQdd9zhY3j7a8T,WHO CARES?,Feel Good Indie Rock,1gH1h30wkQdd9zhY3j7a8T,THE SHADE,3/11/2022,0.0000,2yI4m5Yu2tl8v0It5P9WVz,1,5,181507,0.391,1gH1h30wkQdd9zhY3j7a8T,Feel-Good,audio_features,37i9dQZF1DX2sUQwD7tbmL
0.94,100.99,0.44,pop,-3.25,0.30,0.42,MGMT,3,0.045,73,spotify:track:4iG2gAwKXsOcijVaVXzRPW,Oracular Spectacular,Feel Good Indie Rock,4iG2gAwKXsOcijVaVXzRPW,Time to Pretend,12/14/2007,0.0777,6mm1Skz3JE6AXneya9Nyiv,1,2,261000,0.000,4iG2gAwKXsOcijVaVXzRPW,Feel-Good,audio_features,37i9dQZF1DX2sUQwD7tbmL
0.57,131.27,0.64,pop,-7.80,0.09,0.66,Big Thief,4,0.091,73,spotify:track:0ToG55iJZCOzZkcpWbXxpW,Vampire Empire,Feel Good Indie Rock,0ToG55iJZCOzZkcpWbXxpW,Vampire Empire,7/19/2023,0.0000,2Msefc9DYHFMTNY6zuCOIm,1,9,192128,0.287,0ToG55iJZCOzZkcpWbXxpW,Feel-Good,audio_features,37i9dQZF1DX2sUQwD7tbmL
0.60,102.99,0.66,pop,-7.70,0.08,0.53,The American Dawn,4,0.025,73,spotify:track:2vlkTkPqdATznKHu9gD2c1,Her,Feel Good Indie Rock,2vlkTkPqdATznKHu9gD2c1,Her,7/26/2024,0.0144,3YsLlWQ9dzG0dFQQZO1jEv,0,3,214087,0.006,2vlkTkPqdATznKHu9gD2c1,Feel-Good,audio_features,37i9dQZF1DX2sUQwD7tbmL
0.80,126.98,0.50,pop,-5.91,0.10,0.31,"boygenius, Julien Baker, Phoebe Bridgers, Lucy Dacus",4,0.041,72,spotify:track:09DR0sHnQUhHOiSNttc1mv,the record,Feel Good Indie Rock,09DR0sHnQUhHOiSNttc1mv,Not Strong Enough,3/31/2023,0.0000,0e9GjrztzBw8oMC6n2CDeI,1,1,234933,0.003,09DR0sHnQUhHOiSNttc1mv,Feel-Good,audio_features,37i9dQZF1DX2sUQwD7tbmL
0.68,209.69,0.63,pop,-4.31,0.11,0.73,Bakar,4,0.591,71,spotify:track:3NRql0A1Ef4RCvT473iqgD,Hell N Back,Feel Good Indie Rock,3NRql0A1Ef4RCvT473iqgD,Hell N Back,8/15/2019,0.0001,3aEdbaJGWXbBxn79DgjamF,0,10,213573,0.314,3NRql0A1Ef4RCvT473iqgD,Feel-Good,audio_features,37i9dQZF1DX2sUQwD7tbmL
0.35,87.06,0.67,pop,-9.42,0.11,0.45,Crumb,4,0.028,71,spotify:track:0R3TWpoxAhT3HDXM7tpRzS,Jinx,Feel Good Indie Rock,0R3TWpoxAhT3HDXM7tpRzS,Ghostride,6/14/2019,0.8190,6DxidEI7EhF8md8ev83iNY,1,2,126120,0.516,0R3TWpoxAhT3HDXM7tpRzS,Feel-Good,audio_features,37i9dQZF1DX2sUQwD7tbmL
0.52,106.04,0.54,pop,-7.46,0.37,0.68,The Strokes,4,0.030,69,spotify:track:7hm4HTk9encxT0LYC0J6oI,Is This It,Feel Good Indie Rock,7hm4HTk9encxT0LYC0J6oI,Someday,7/30/2001,0.0000,2k8KgmDp9oHrmu0MIj4XDE,1,9,183440,0.004,7hm4HTk9encxT0LYC0J6oI,Feel-Good,audio_features,37i9dQZF1DX2sUQwD7tbmL
0.54,121.97,0.82,pop,-10.08,0.11,0.83,Vansire,4,0.036,69,spotify:track:4RGWHfQeJftd5XrP8JUgFj,Metamodernity,Feel Good Indie Rock,4RGWHfQeJftd5XrP8JUgFj,Metamodernity,6/11/2019,0.1650,1lgZZELIZZwafQJDycr47q,1,5,162663,0.389,4RGWHfQeJftd5XrP8JUgFj,Feel-Good,audio_features,37i9dQZF1DX2sUQwD7tbmL
0.66,150.09,0.62,pop,-7.30,0.21,0.29,alt-J,4,0.034,68,spotify:track:3n69hLUdIsSa1WlRmjMZlW,An Awesome Wave,Feel Good Indie Rock,3n69hLUdIsSa1WlRmjMZlW,Breezeblocks,9/18/2012,0.0009,6k3vC8nep1BfqAIJ81L6OL,1,5,227080,0.096,3n69hLUdIsSa1WlRmjMZlW,Feel-Good,audio_features,37i9dQZF1DX2sUQwD7tbmL
0.50,134.01,0.78,pop,-9.77,0.09,0.96,Mk.gee,4,0.033,68,spotify:track:63ABAnFKJCp28TAyqf2cGL,ROCKMAN,Feel Good Indie Rock,63ABAnFKJCp28TAyqf2cGL,ROCKMAN,10/18/2024,0.0000,6IhX5HhXNXC8l0vv7QCrrK,1,3,177818,0.660,63ABAnFKJCp28TAyqf2cGL,Feel-Good,audio_features,37i9dQZF1DX2sUQwD7tbmL
0.50,87.09,0.67,pop,-13.12,0.19,0.86,Kenny Rogers,4,0.063,73,spotify:track:5KqldkCunQ2rWxruMEtGh0,The Gambler,Classic Country,5KqldkCunQ2rWxruMEtGh0,The Gambler,11/20/1978,0.0000,3XdvQjIMjdwxRivZrg1ziJ,1,4,214880,0.342,5KqldkCunQ2rWxruMEtGh0,Classic,audio_features,5AgNIKN8i20irzvQ7CTO68
0.36,121.06,0.61,pop,-16.03,0.38,0.62,George Strait,4,0.035,70,spotify:track:4TnUKixNWMfajncgdSwFoi,Strait From The Heart,Classic Country,4TnUKixNWMfajncgdSwFoi,Amarillo By Morning,1/1/1982,0.0000,3NB2cmFq9nyhHSVz0Zv08t,1,9,173467,0.264,4TnUKixNWMfajncgdSwFoi,Classic,audio_features,5AgNIKN8i20irzvQ7CTO68
0.36,187.71,0.36,pop,-14.40,0.15,0.61,"Waylon Jennings, Willie Nelson",3,0.050,68,spotify:track:7nVQ8mo77KaUvhUQzh4vMy,Waylon & Willie,Classic Country,7nVQ8mo77KaUvhUQzh4vMy,Mammas Don't Let Your Babies Grow up to Be Cowboys,1/1/1978,0.0012,6GDs0ZZVR2jDV8n4m11KWO,1,9,152867,0.623,7nVQ8mo77KaUvhUQzh4vMy,Classic,audio_features,5AgNIKN8i20irzvQ7CTO68
0.59,78.26,0.43,pop,-7.61,0.15,0.24,"SZA, Travis Scott",4,0.138,80,spotify:track:6koKhrBBcExADvWuOgceNZ,SOS,R&B Hits,6koKhrBBcExADvWuOgceNZ,Open Arms (feat. Travis Scott),12/8/2022,0.0144,1nrVofqDRs7cpWXJ49qTnP,1,9,239613,0.753,6koKhrBBcExADvWuOgceNZ,Modern,audio_features,37i9dQZF1EQoqCH7BwIYb7
0.55,159.94,0.55,pop,-7.36,0.42,0.55,Frank Ocean,3,0.107,87,spotify:track:3xKsf9qdS1CyvXSMEid6g8,Blonde,R&B Hits,3xKsf9qdS1CyvXSMEid6g8,Pink + White,8/20/2016,0.0001,3mH6qwIy9crq0I9YQbOuDf,1,9,184516,0.667,3xKsf9qdS1CyvXSMEid6g8,Modern,audio_features,37i9dQZF1EQoqCH7BwIYb7
0.36,75.24,0.52,pop,-10.21,0.10,0.44,"Daniel Caesar, H.E.R.",4,0.037,84,spotify:track:1RMJOxR6GRPsBHL8qeC2ux,Freudian,R&B Hits,1RMJOxR6GRPsBHL8qeC2ux,Best Part (feat. H.E.R.),8/25/2017,0.0000,3xybjP7r2VsWzwvDQipdM0,1,7,209831,0.808,1RMJOxR6GRPsBHL8qeC2ux,Modern,audio_features,37i9dQZF1EQoqCH7BwIYb7
0.51,86.41,0.66,pop,-8.24,0.05,0.68,"USHER, Alicia Keys",4,0.118,79,spotify:track:68vgtRHr7iZHpzGpon6Jlo,Confessions (Expanded Edition),R&B Hits,68vgtRHr7iZHpzGpon6Jlo,My Boo,3/23/2004,0.0000,1RM6MGv6bcl6NrAG8PGoZk,1,5,223440,0.257,68vgtRHr7iZHpzGpon6Jlo,Modern,audio_features,37i9dQZF1EQoqCH7BwIYb7
0.61,81.00,0.68,pop,-8.13,0.19,0.50,Miguel,4,0.100,85,spotify:track:0JXXNGljqupsJaZsgSbMZV,All I Want Is You,R&B Hits,0JXXNGljqupsJaZsgSbMZV,Sure Thing,11/26/2010,0.0003,493HYe7N5pleudEZRyhE7R,0,11,195373,0.027,0JXXNGljqupsJaZsgSbMZV,Modern,audio_features,37i9dQZF1EQoqCH7BwIYb7
0.55,143.01,0.56,pop,-7.23,0.11,0.39,SZA,4,0.132,86,spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2,SOS,R&B Hits,4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,12/9/2022,0.0000,07w0rG5TETcyihsEIZR3qG,1,5,201800,0.141,4iZ4pt7kvcaH6Yo8UoZ4s2,Modern,audio_features,37i9dQZF1EQoqCH7BwIYb7
0.44,118.40,0.61,pop,-9.13,0.10,0.17,Alicia Keys,3,0.106,81,spotify:track:3XVBdLihbNbxUwZosxcGuJ,The Diary Of Alicia Keys,R&B Hits,3XVBdLihbNbxUwZosxcGuJ,If I Ain't Got You,12/2/2003,0.0000,6TqRKHLjDu5QZuC8u5Woij,1,7,228707,0.603,3XVBdLihbNbxUwZosxcGuJ,Modern,audio_features,37i9dQZF1EQoqCH7BwIYb7
0.39,117.49,0.69,pop,-10.10,0.09,0.38,Brent Faiyaz,3,0.065,78,spotify:track:5NijSs5dAwaIybq1GaRTIe,Poison,R&B Hits,5NijSs5dAwaIybq1GaRTIe,Poison,8/3/2016,0.0009,17dsllSewkPuKbkGWU4chD,0,2,212992,0.711,5NijSs5dAwaIybq1GaRTIe,Modern,audio_features,37i9dQZF1EQoqCH7BwIYb7
0.55,92.89,0.91,pop,-3.75,0.09,0.97,Mary J. Blige,4,0.045,78,spotify:track:3aw9iWUQ3VrPQltgwvN9Xu,No More Drama,R&B Hits,3aw9iWUQ3VrPQltgwvN9Xu,Family Affair,8/28/2001,0.0000,5QJmKwPveBV4IwLlo4OcG4,0,8,265867,0.133,3aw9iWUQ3VrPQltgwvN9Xu,Modern,audio_features,37i9dQZF1EQoqCH7BwIYb7
0.69,86.01,0.66,pop,-4.30,0.15,0.66,Chris Brown,4,0.070,74,spotify:track:5Lgcn7u07bHuqbOtXkN62u,Exclusive (Expanded Edition),R&B Hits,5Lgcn7u07bHuqbOtXkN62u,With You,11/6/2007,0.0000,6p5pW2WwgVECsOhrXPAyhI,1,3,252120,0.134,5Lgcn7u07bHuqbOtXkN62u,Modern,audio_features,37i9dQZF1EQoqCH7BwIYb7
0.68,112.91,0.69,pop,-7.36,0.16,0.41,SZA,4,0.155,80,spotify:track:2fXwCWkh6YG5zU1IyvQrbs,Ctrl,R&B Hits,2fXwCWkh6YG5zU1IyvQrbs,Broken Clocks,6/9/2017,0.0000,76290XdXVF9rPzGdNRWdCh,1,6,231253,0.131,2fXwCWkh6YG5zU1IyvQrbs,Modern,audio_features,37i9dQZF1EQoqCH7BwIYb7
0.24,113.45,0.37,pop,-11.31,0.17,0.13,Miguel,4,0.030,79,spotify:track:1eUGmzzvahJjOSWgDHuRlv,All I Want Is You,R&B Hits,1eUGmzzvahJjOSWgDHuRlv,Girl With The Tattoo Enter.lewd,11/26/2010,0.0002,493HYe7N5pleudEZRyhE7R,0,6,102813,0.856,1eUGmzzvahJjOSWgDHuRlv,Modern,audio_features,37i9dQZF1EQoqCH7BwIYb7
0.31,93.00,0.81,pop,-7.22,0.08,0.70,Brent Faiyaz,4,0.120,80,spotify:track:1zgHn1EqUyA0HqNYMdJ5ia,Larger Than Life,R&B Hits,1zgHn1EqUyA0HqNYMdJ5ia,Best Time,10/27/2023,0.0030,26rTTXIEtEeSTan28AiLaV,1,9,82509,0.160,1zgHn1EqUyA0HqNYMdJ5ia,Modern,audio_features,37i9dQZF1EQoqCH7BwIYb7
